abstract	T cell receptor signaling pathway
abstract	actin filament depolymerization
abstract	positive regulation of lamellipodium assembly
abstract	receptor internalization
abstract	Pro-B-Lymphocyte
abstract	T-Lymphocyte
abstract	B-Lymphocyte
abstract	Hematopoietic Stem Cell
abstract	regulation of heterotypic cell-cell adhesion
abstract	cAMP biosynthetic process
abstract	chemotaxis
abstract	cell adhesion
abstract	establishment of cell polarity
abstract	cell proliferation
abstract	degradation
complex	RAP2A-B/GTP
complex	SDF1/CXCR4/SHP1-2
smallMolecule	DAG
complex	SDF1/CXCR4/JAK2
complex	SDF1/CXCR4/VAV1
protein	VPS4
protein	MMP9_107-707
complex	RALB/GDP
complex	G13/GTP
complex	DMN1/GTP
protein	PLC beta
complex	SDF1/CXCR4 (dimer)
complex	Integrin beta 1-Integrin alpha
complex	G13/GDP/Gbeta gamma
protein	SHP1-2
complex	Gi family/GTP/RGS1
complex	RAP1B/GDP
complex	STAT2 (dimer)
complex	PYK2/Paxillin/CRK
protein	Src Family Kinase
complex	Gi family/GDP/G beta/gamma
complex	PTEN
complex	RhoA-B-C/GDP
complex	G beta/gamma/PLIC-1
complex	RAC1-CDC42/GTP
complex	mTORC2
complex	FAK/p130 Cas/Paxillin
complex	G beta/gamma/RACK1
complex	TCR/CD3/MHC II/CD4
complex	Gi family/GTP
protein	STAT1-3-5-active
complex	STAT1-3-5 (dimer)
protein	SHIP
complex	RALB/GTP
protein	Src Family Kinases-active
smallMolecule	PI-3-4-5-P3
complex	CXCR4 (dimer)
complex	RhoA-B-C/GTP
complex	TCR/CD3/MHC II/CD4/LCK
protein	STAT1-3-5
complex	RAP2A-B/GDP
complex	alpha4/beta1 Integrin
smallMolecule	PI-3-4-P2
complex	RAP1B/GTP
complex	PI3K Class I family
smallMolecule	PI-4-5-P2
protein	Src Family Kinase-active
smallMolecule	Ca2+
complex	CSK/PAG1
complex	RAC1-CDC42/GDP
smallMolecule	IP3
complex	GNB1/GNG2
protein	FAK
complex	SDF1/CXCR4
complex	SDF1/CXCR4/CD45
protein	p130 Cas
smallMolecule	GDP
smallMolecule	GTP
protein	VAV1
protein	UBQLN1
protein	STAT2
protein	SSH1
protein	RGS1
protein	PXN
protein	PTPRC
protein	PTK2B
protein	PRKCZ
protein	PDPK1
protein	PAK1
protein	LIMK1
protein	LCK
protein	JAK2
protein	ITCH
protein	HGS
protein	GRK6
protein	GNB2L1
protein	FOXO1
protein	CXCR4
protein	CXCL12
protein	CRK
protein	CFL1
protein	BAD
protein	ARRB2
protein	ARR3
protein	AKT1
protein	ADRBK1
VPS4	HGS	-a|
Gi family/GTP/RGS1	TCR/CD3/MHC II/CD4/LCK	component>
GNB1/GNG2	TCR/CD3/MHC II/CD4/LCK	component>
PLC beta	DAG	-a>
VPS4	degradation	-ap>
G beta/gamma/PLIC-1	receptor internalization	-ap|
T cell receptor signaling pathway	receptor internalization	-ap>
RAP1B/GTP	PYK2/Paxillin/CRK	component>
ITCH	SDF1/CXCR4	-a>
SDF1/CXCR4	RALB/GTP	-a>
B-Lymphocyte	RALB/GTP	-a>
PDPK1	AKT1	-a>
SDF1/CXCR4	RAP2A-B/GTP	-a>
B-Lymphocyte	RAP2A-B/GTP	-a>
GNB1/GNG2	PLC beta	-a>
RGS1	regulation of heterotypic cell-cell adhesion	-ap|
Pro-B-Lymphocyte	regulation of heterotypic cell-cell adhesion	-ap>
SHIP	PI-3-4-P2	-a>
GNB1/GNG2	SDF1/CXCR4/SHP1-2	component>
PTEN	PI-3-4-5-P3	-a|
PI3K Class I family	PI-3-4-5-P3	-a>
FAK/p130 Cas/Paxillin	RAP1B/GTP	-a>
Pro-B-Lymphocyte	RAP1B/GTP	-a>
SDF1/CXCR4	G13/GTP	component>
RGS1	chemotaxis	-ap|
ARRB2	SDF1/CXCR4	-a>
CFL1	chemotaxis	-ap>
SSH1	chemotaxis	-ap>
G13/GTP	RhoA-B-C/GTP	-a>
