protein	MAGED1
protein	GAB2
protein	FAIM
protein	EHD4
protein	RIT2
protein	NEDD4L
protein	DNAJA3
protein	RIT1
protein	ELMO1
protein	SHC3
protein	FRS2
protein	RICS
protein	NTRK2
protein	NTRK3
protein	DOCK1
protein	RASGRF1
protein	RAPGEF1
protein	SQSTM1
protein	GAB1
protein	TIAM1
protein	SOS1
protein	PTPN11
protein	PRKCZ
protein	DNM1
protein	MAP2K1
protein	SHC2
protein	DYNLT1
protein	RAC1
protein	GRB2
protein	RAP1A
protein	RAP1B
protein	CDC42
protein	RGS19
protein	CRKL
protein	CRK
protein	MATK
protein	PIK3CA
protein	PRKCI
protein	STAT3
protein	NTF4
protein	SHC1
protein	MAPK1
protein	PIK3R1
protein	MAPK3
protein	CCND1
protein	BDNF
protein	RASA1
protein	NTF3
protein	NGFR
protein	NTRK1
protein	NTRK1
protein	NGF
protein	KRAS
protein	KRAS
protein	HRAS
protein	NRAS
protein	ABL1
protein	FRS3
protein	MCF2L
protein	GIPC1
protein	ChemicalAbstracts:146-91-8
complex	TRKA/c-Abl
complex	TRKA/NEDD4-2
complex	STAT3 (dimer)
complex	SHC/RasGAP
complex	SHC/Grb2/SOS1/GAB1/PI3K
complex	SHC/GRB2/SOS1/GAB1
complex	SHC/GRB2/SOS1
complex	SHC 2-3/Grb2
complex	SH2B1 (homopentamer)
complex	SH2B family/GRB2/SOS1
complex	RhoG/GTP/ELMO1/DOCK1
complex	RhoG/GTP
complex	RhoG/GDP
complex	Rap1/GTP
complex	Rac1/GTP
complex	Rac1/GDP
complex	RIT1/GTP
complex	RIT1/GDP
complex	RIN/GTP
complex	RIN/GDP
complex	RAS family/GTP/Tiam1
complex	RAS family/GTP/PI3K
complex	RAS family/GTP
complex	RAS family/GDP
complex	RAP1/GDP
complex	PI3K
complex	NT3 (dimer)/TRKC
complex	NT3 (dimer)/TRKB
complex	NT3 (dimer)/TRKA
complex	NT3 (dimer)
complex	NT-4/5 (dimer)/TRKB
complex	NT-4/5 (dimer)
complex	NGF (dimer)/TRKA/p62/Atypical PKCs
complex	NGF (dimer)/TRKA/NEDD4-2
complex	NGF (dimer)/TRKA/MATK
complex	NGF (dimer)/TRKA/GRIT
complex	NGF (dimer)/TRKA/GIPC/GAIP
complex	NGF (dimer)/TRKA/FAIM
complex	NGF (dimer)/TRKA
complex	NGF (dimer)
complex	KIDINS220/CRKL/C3G
complex	KIDINS220/CRKL
complex	GRB2/SOS1
complex	FRS2 family/SHP2/GRB2/SOS1
complex	FRS2 family/SHP2/CRK family/C3G/GAB2
complex	FRS2 family/SHP2/CRK family
complex	FRS2 family/SHP2
complex	FRS2 family/GRB2/SOS1
complex	CDC42/GTP
complex	CDC42/GDP
complex	BDNF (dimer)/TRKB/GIPC
complex	BDNF (dimer)/TRKB
complex	BDNF (dimer)
chemical	mol:GTP
chemical	mol:GDP
abstract	ubiquitin-dependent protein catabolic process
abstract	neuron projection morphogenesis
abstract	neuron apoptosis
abstract	axon guidance
abstract	Schwann cell development
abstract	MAPKKK cascade
mol:GTP	RhoG/GTP/ELMO1/DOCK1	component>
mol:GTP	RhoG/GTP	component>
mol:GTP	Rap1/GTP	component>
mol:GTP	Rac1/GTP	component>
mol:GTP	RIT1/GTP	component>
mol:GTP	RIN/GTP	component>
mol:GTP	RAS family/GTP/Tiam1	component>
mol:GTP	RAS family/GTP/PI3K	component>
mol:GTP	RAS family/GTP	component>
mol:GTP	CDC42/GTP	component>
mol:GDP	Rac1/GDP	component>
mol:GDP	RIT1/GDP	component>
mol:GDP	RIN/GDP	component>
mol:GDP	RAS family/GDP	component>
mol:GDP	RAP1/GDP	component>
mol:GDP	CDC42/GDP	component>
