protein	IKBKG
protein	MAGED1
protein	TRAF6
protein	PRDM4
protein	PSENEN
protein	DIABLO
protein	BEX1
protein	MAGEH1
protein	RTN4R
protein	MYD88
protein	NDN
protein	SORT1
protein	NDNL2
protein	ZNF274
protein	APH1A
protein	BAD
protein	NCSTN
protein	APH1B
protein	LINGO1
protein	SQSTM1
protein	BIRC2
protein	BIRC3
protein	PRKCZ
protein	E2F1
protein	NGFRAP1
protein	CYCS
protein	XIAP
protein	ADAM17
protein	RAC1
protein	RHOB
protein	YWHAE
protein	RHOA
protein	CASP6
protein	CASP9
protein	MAPK10
protein	ARHGDIA
protein	IRAK1
protein	PSEN1
protein	MAPK9
protein	MAPK8
protein	CASP3
protein	PIK3CA
protein	PRKCI
protein	NTF4
protein	AKT1
protein	SHC1
protein	PIK3R1
protein	BDNF
protein	PRKACB
protein	NTF3
protein	FURIN
protein	MMP7
protein	MMP3
protein	NGFR
protein	RHOC
protein	APP
protein	TP53
protein	NTRK1
protein	NGF
protein	PLG
protein	SMPD2
protein	BCL2L11
protein	RIPK2
protein	CHUK
protein	IKBKB
protein	APAF1
protein	ChemicalAbstracts:86-01-1
protein	ChemicalAbstracts:146-91-8
complex	proNGF (dimer)/p75(NTR)/Sortilin/TRAF6/NRIF
complex	proNGF (dimer)/p75(NTR)/Sortilin/TRAF6
complex	proNGF (dimer)/p75(NTR)/Sortilin/Necdin
complex	proNGF (dimer)/p75(NTR)/Sortilin/NRAGE
complex	proNGF (dimer)/p75(NTR)/Sortilin/NADE/14-3-3 E
complex	proNGF (dimer)/p75(NTR)/Sortilin/MAGE-H1
complex	proNGF (dimer)/p75(NTR)/Sortilin/MAGE-G1
complex	proNGF (dimer)/p75(NTR)/Sortilin
complex	proNGF (dimer)
complex	proBDNF (dimer)/p75(NTR)/Sortilin/TRAF6/NRIF
complex	proBDNF (dimer)/p75(NTR)/Sortilin/TRAF6
complex	proBDNF (dimer)/p75(NTR)/Sortilin
complex	proBDNF (dimer)/p75 ECD
complex	proBDNF (dimer)
complex	p75(NTR)/beta APP
complex	p75 CTF/Sortilin/TRAF6/NRIF
complex	Sortilin/TRAF6/NRIF
complex	Sortilin/TRAF6
complex	RhoA/GTP
complex	RhoA/GDP/RHOGDI
complex	RhoA-B-C/GTP
complex	RhoA-B-C/GDP
complex	RAC1/GTP
complex	RAC1/GDP
complex	PI3K
complex	Necdin/E2F1
complex	NT3 (dimer)/p75(NTR)
complex	NT3 (dimer)
complex	NT-4/5 (dimer)/p75(NTR)/TRAF6
complex	NT-4/5 (dimer)/p75(NTR)
complex	NT-4/5 (dimer)
complex	NGF (dimer)/p75(NTR)/TRAF6/RIP2/IRAK/p62/Atypical PKCs
complex	NGF (dimer)/p75(NTR)/TRAF6/RIP2/IRAK
complex	NGF (dimer)/p75(NTR)/TRAF6/RIP2
complex	NGF (dimer)/p75(NTR)/PKA
complex	NGF (dimer)/p75(NTR)/BEX1
complex	NGF (dimer)/p75(NTR)
complex	NGF (dimer)/TRKA
complex	NGF (dimer)
complex	Mammalian IAPs/DIABLO
complex	MGDIs/NGR/p75(NTR)/LINGO1/RHOGDI
complex	MGDIs/NGR/p75(NTR)/LINGO1
complex	MAGE-G1/E2F1
complex	IKK complex
complex	Gamma Secretase
complex	BDNF (dimer)/p75(NTR)
complex	BDNF (dimer)
complex	APAF-1/Pro-Caspase 9
complex	APAF-1/Caspase 9
chemical	mol:ceramide
chemical	mol:GTP
chemical	mol:GDP
abstract	oligodendrocyte cell fate commitment
abstract	neuron projection morphogenesis
abstract	neuron apoptosis
abstract	cell cycle arrest
abstract	activation of caspase activity
proNGF (dimer)/p75(NTR)/Sortilin/TRAF6/NRIF	MAPK10	-a>
proNGF (dimer)/p75(NTR)/Sortilin/TRAF6/NRIF	MAPK9	-a>
proNGF (dimer)/p75(NTR)/Sortilin/TRAF6/NRIF	MAPK8	-a>
proNGF (dimer)/p75(NTR)/Sortilin/Necdin	neuron projection morphogenesis	-ap>
proNGF (dimer)/p75(NTR)/Sortilin/NRAGE	CYCS	-a>
proNGF (dimer)/p75(NTR)/Sortilin/NRAGE	MAPK10	-a>
proNGF (dimer)/p75(NTR)/Sortilin/NRAGE	MAPK9	-a>
proNGF (dimer)/p75(NTR)/Sortilin/NRAGE	MAPK8	-a>
proNGF (dimer)/p75(NTR)/Sortilin/NADE/14-3-3 E	activation of caspase activity	-ap>
proNGF (dimer)/p75(NTR)/Sortilin/MAGE-H1	neuron projection morphogenesis	-ap>
proNGF (dimer)/p75(NTR)/Sortilin	PRDM4	-a>
proNGF (dimer)/p75(NTR)/Sortilin	CASP6	-a>
proNGF (dimer)/p75(NTR)/Sortilin	SMPD2	-a>
proBDNF (dimer)/p75(NTR)/Sortilin/TRAF6/NRIF	MAPK10	-a>
proBDNF (dimer)/p75(NTR)/Sortilin/TRAF6/NRIF	MAPK9	-a>
proBDNF (dimer)/p75(NTR)/Sortilin/TRAF6/NRIF	MAPK8	-a>
proBDNF (dimer)/p75(NTR)/Sortilin/TRAF6/NRIF	TP53	-a>
proBDNF (dimer)/p75(NTR)/Sortilin	CASP6	-a>
p75(NTR)/beta APP	MAPK10	-a>
p75(NTR)/beta APP	MAPK9	-a>
p75(NTR)/beta APP	MAPK8	-a>
