protein	ARHGEF1
protein	MAPK14
protein	MAPK11
protein	GNA13
protein	ROCK1
protein	PTGDR
protein	PRKCD
protein	PRKCZ
protein	DNM1
protein	PRKCQ
protein	GNA12
protein	PRKCE
protein	PLCB2
protein	RAC1
protein	GNB1
protein	RAB11A
protein	RHOA
protein	GNG2
protein	BLK
protein	GNAQ
protein	SYK
protein	PTGIR
protein	ARR3
protein	ADRBK2
protein	ARRB2
protein	AKT1
protein	GNA15
protein	GNA11
protein	NOS3
protein	ADRBK1
protein	PRKCH
protein	TGM2
protein	TBXA2R
protein	VCAM1
protein	PRKACA
protein	PRKCA
protein	SELE
protein	PRKG1
protein	SRC
protein	FGR
protein	HCK
protein	LYN
protein	YES1
protein	FYN
protein	LCK
protein	PRKCB
protein	PRKCB1
protein	ICAM1
protein	PRKCG
protein	GNAI2
protein	EGF
protein	EGFR
protein	GNA14
protein	TBXA2R
protein	GNB5
protein	SLC9A3R1
complex	TXA2/TXA2-R family
complex	TXA2/TP beta/beta Arrestin3/RAB11/GDP
complex	TXA2/TP beta/beta Arrestin3
complex	TXA2/TP beta/beta Arrestin2/RAB11/GDP
complex	TXA2/TP beta/beta Arrestin2
complex	TXA2/TP beta
complex	TXA2/TP alpha
complex	TXA2-R family/G12 family/GDP/G beta/gamma
complex	TP beta/Gq family/GDP/G beta5/gamma2
complex	TP beta/GNAI2/GDP/G beta/gamma
complex	TP alpha/TGM2/GDP/G beta/gamma
complex	TP alpha/Gq family/GDP/G beta5/gamma2
complex	TGM2/GTP
complex	RhoA/GTP/ROCK1
complex	RhoA/GTP
complex	RhoA/GDP
complex	Rac1/GTP
complex	RAB11/GDP
complex	PGK/cGMP
complex	PGI2/IP
complex	PGD2/DP
complex	Gq family/GTP/EBP50
complex	Gq family/GTP
complex	Gq family/GDP/G beta5/gamma2
complex	GNB1/GNG2
complex	GNAI2/GTP
complex	G12 family/GTP
complex	G beta5/gamma2
complex	EGF/EGFR
chemical	mol:cGMP
chemical	mol:TXA2
chemical	mol:PGI2
chemical	mol:PDG2
chemical	mol:NO
chemical	mol:NADP
chemical	mol:L-citrulline
chemical	mol:IP3
chemical	mol:GTP
chemical	mol:GDP
chemical	mol:DAG
chemical	mol:Ca2+
abstract	positive regulation of NF-kappaB transcription factor activity
abstract	platelet activation
abstract	muscle contraction
abstract	chemotaxis
abstract	cell morphogenesis
abstract	cAMP biosynthetic process
abstract	actin cytoskeleton reorganization
abstract	MAPKKK cascade
abstract	JNK cascade
positive regulation of NF-kappaB transcription factor activity	VCAM1	-ap>
positive regulation of NF-kappaB transcription factor activity	SELE	-ap>
positive regulation of NF-kappaB transcription factor activity	ICAM1	-ap>
mol:cGMP	PGK/cGMP	component>
mol:TXA2	TXA2/TXA2-R family	component>
mol:TXA2	TXA2/TP beta/beta Arrestin3/RAB11/GDP	component>
mol:TXA2	TXA2/TP beta/beta Arrestin3	component>
mol:TXA2	TXA2/TP beta/beta Arrestin2/RAB11/GDP	component>
mol:TXA2	TXA2/TP beta/beta Arrestin2	component>
mol:TXA2	TXA2/TP beta	component>
mol:TXA2	TXA2/TP alpha	component>
mol:PGI2	PGI2/IP	component>
mol:PDG2	PGD2/DP	component>
mol:NO	PGK/cGMP	-a>
mol:IP3	mol:Ca2+	-a>
mol:GTP	TGM2/GTP	component>
mol:GTP	RhoA/GTP/ROCK1	component>
mol:GTP	RhoA/GTP	component>
mol:GTP	Rac1/GTP	component>
mol:GTP	Gq family/GTP/EBP50	component>
mol:GTP	Gq family/GTP	component>
mol:GTP	GNAI2/GTP	component>
mol:GTP	G12 family/GTP	component>
mol:GDP	TXA2/TP beta/beta Arrestin3/RAB11/GDP	component>
mol:GDP	TXA2/TP beta/beta Arrestin2/RAB11/GDP	component>
mol:GDP	TXA2-R family/G12 family/GDP/G beta/gamma	component>
mol:GDP	TP beta/Gq family/GDP/G beta5/gamma2	component>
mol:GDP	TP beta/GNAI2/GDP/G beta/gamma	component>
mol:GDP	TP alpha/TGM2/GDP/G beta/gamma	component>
mol:GDP	TP alpha/Gq family/GDP/G beta5/gamma2	component>
mol:GDP	RhoA/GDP	component>
mol:GDP	RAB11/GDP	component>
mol:GDP	Gq family/GDP/G beta5/gamma2	component>
mol:DAG	PRKCD	-a>
mol:DAG	PRKCQ	-a>
mol:DAG	PRKCE	-a>
mol:DAG	PRKCH	-a>
mol:DAG	PRKCA	-a>
mol:DAG	PRKCB	-a>
mol:DAG	PRKCB1	-a>
mol:DAG	PRKCG	-a>
mol:DAG	MAPKKK cascade	-ap>
mol:Ca2+	platelet activation	-ap>
actin cytoskeleton reorganization	TXA2/TP beta/beta Arrestin2	-ap>
ARHGEF1	mol:GDP	-a>
ARHGEF1	RhoA/GTP	-a>
MAPK14	platelet activation	-ap>
MAPK14	muscle contraction	-ap>
MAPK11	platelet activation	-ap>
MAPK11	muscle contraction	-ap>
GNA13	TXA2-R family/G12 family/GDP/G beta/gamma	component>
GNA13	G12 family/GTP	component>
ROCK1	RhoA/GTP/ROCK1	component>
PTGDR	PGD2/DP	component>
PRKCD	muscle contraction	-ap>
PRKCD	chemotaxis	-ap>
PRKCD	VCAM1	-t>
PRKCD	SELE	-t>
