protein	NCOR2
protein	SMG5
protein	FBXW11
protein	MBD2
protein	SMURF1
protein	HDAC8
protein	SIN3A
protein	KAT2B
protein	CREBBP
protein	HDAC2
protein	GATAD2B
protein	MBD3L2
protein	ZFPM1
protein	GATAD2A
protein	RBBP7
protein	CHD4
protein	HDAC1
protein	CHD3
protein	TFCP2
protein	EP300
protein	RBBP4
protein	MXD1
protein	RELA
protein	FKBP3
protein	UBE2I
protein	SUMO1
protein	RAN
protein	MAX
protein	RANBP2
protein	RANGAP1
protein	STAT3
protein	PPARG
protein	NFKBIA
protein	YY1
protein	GATA2
protein	NFKB1
protein	TNFRSF1A
protein	PRKACA
protein	GATA1
protein	NR2C1
protein	TNF
protein	MBD3
protein	MTA2
protein	SAP30
protein	NCOR1
protein	SIN3B
protein	HDAC3
protein	SMAD7
protein	XPO1
protein	SAP18
protein	EntrezGene:9972
protein	EntrezGene:8021
protein	EntrezGene:23636
protein	EntrezGene:23225
complex	beta TrCP1/SCF ubiquitin ligase complex
complex	YY1/SAP30/HDAC1
complex	YY1/LSF/HDAC1
complex	YY1/LSF
complex	YY1/HDAC3
complex	YY1/HDAC2
complex	YY1/HDAC1
complex	TNF-alpha/TNFR1A
complex	SUMO1/HDAC1
complex	STAT3 (dimer non-phopshorylated)/HDAC3
complex	STAT3 (dimer non-phopshorylated)
complex	SIN3/HDAC complex/NCoR1
complex	SIN3/HDAC complex/Mad/Max
complex	SIN3/HDAC complex
complex	SIN3 complex
complex	Ran/GTP/Exportin 1/HDAC1
complex	Ran/GTP/Exportin 1
complex	NuRD/MBD3/MBD3L2 Complex
complex	NuRD/MBD3 Complex/GATA1/Fog1
complex	NuRD/MBD3 Complex
complex	NuRD/MBD2/PRMT5 Complex
complex	NuRD/MBD2 Complex (MeCP1)
complex	NuRD Complex
complex	NPC/RanGAP1/SUMO1/Ubc9
complex	NPC
complex	NF kappa B1 p50/RelA/I kappa B alpha
complex	NF kappa B1 p50/RelA
complex	NF kappa B/RelA/I kappa B alpha
complex	NF kappa B/RelA
complex	Mad/Max
complex	I kappa B alpha/HDAC3
complex	I kappa B alpha/HDAC1
complex	Histones
complex	HDAC8/hEST1B
complex	HDAC3/TR2
complex	HDAC3/SMRT (N-CoR2)
complex	HDAC1/Smad7
complex	HDAC complex
complex	GATA2/HDAC3
complex	GATA1/HDAC3
complex	GATA1/HDAC1
complex	GATA1/Fog1
complex	FKBP25/HDAC1/HDAC2
chemical	mol:GTP
abstract	ubiquitin-dependent protein catabolic process
abstract	proteasomal ubiquitin-dependent protein catabolic process
abstract	positive regulation of chromatin silencing
abstract	nuclear export
abstract	negative regulation of cell growth
abstract	histone deacetylation
mol:GTP	Ran/GTP/Exportin 1/HDAC1	component>
mol:GTP	Ran/GTP/Exportin 1	component>
beta TrCP1/SCF ubiquitin ligase complex	NFKBIA	-a>
beta TrCP1/SCF ubiquitin ligase complex	HDAC3	-a>
beta TrCP1/SCF ubiquitin ligase complex	NF kappa B/RelA	-a>
NCOR2	HDAC3/SMRT (N-CoR2)	component>
SMG5	HDAC8/hEST1B	component>
FBXW11	beta TrCP1/SCF ubiquitin ligase complex	component>
MBD2	NuRD/MBD2/PRMT5 Complex	component>
MBD2	NuRD/MBD2 Complex (MeCP1)	component>
MBD2	NuRD Complex	component>
SMURF1	HDAC1/Smad7	-a>
HDAC8	Histones	-a>
HDAC8	HDAC8/hEST1B	component>
SIN3A	SIN3/HDAC complex/NCoR1	component>
SIN3A	SIN3/HDAC complex/Mad/Max	component>
SIN3A	SIN3/HDAC complex	component>
SIN3A	SIN3 complex	component>
KAT2B	YY1	-a>
CREBBP	RELA	-a>
